universe_id,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
099b7e45b729e2316780041d4c336730,2014,scale,rf,nationality-sex,keep-all,0.6599999999999999,0.9167316910043474,1.1432950618660127,0.9169429842296806,0.9143322292707572,0.9274970728631902,0.892548435171386
3d4e85e84bddcbdc3d05a10fca67ee3c,25k,do-not-scale,elasticnet,sex,drop-non-german,0.6896768131512766,0.9062200423587116,1.1342882621781296,0.9052432942445072,0.9073148823892664,0.922183193731424,0.8827123695976155
8c67a71bd5a86bab4ca084fb7c68e111,2014,scale,gbm,none,drop-non-german,0.6647254173725851,0.911080147140787,1.108014714078698,0.9118210001347892,0.9080446864649412,0.9236242456993604,0.8822652757078987
b52956197ab8f40619cc6daabaad12bb,5k,do-not-scale,gbm,nationality,keep-all,0.6822787344479512,0.9109463827889868,1.1322595028424924,0.9109313923709396,0.9108516252175376,0.9256957579032694,0.8862891207153503
efe51593ebf96295076a3041bb80fdca,1k,do-not-scale,gbm,sex,drop-non-german,0.7862141719179068,0.9077248913164642,1.202285141009921,0.9063485644965628,0.9065850783135913,0.9236242456993604,0.8783904619970194
01c765d28fbea02e287bee486bfee70c,25k,scale,penalized_logreg,age,drop-non-german,0.6675342616361196,0.9089399175119832,1.1262958421580649,0.906672058228872,0.9050693313871891,0.9229037197153922,0.875558867362146
2df4998a9b8eb1cf5f93bc469685df0e,2014,scale,gbm,nationality,keep-all,0.6639302718873995,0.9104893545870024,1.1066101883847954,0.9119557891899178,0.9088867680907202,0.9234441142033684,0.8847988077496274
2ac28593d15d91111ea05bae139a4dfe,1k,do-not-scale,elasticnet,sex,keep-all,0.6915591068123272,0.9118715862222716,1.233987292386579,0.9096643752527296,0.938921012743502,0.9509141673421596,0.9190760059612518
e7433f2b61a1f40d21da60332540cd50,5k,do-not-scale,logreg,none,drop-non-german,0.6724599741594133,0.9129194069780404,1.221513766581206,0.9134384687963336,0.9424016167967216,0.951544627578132,0.9272727272727272
ef628da8698a80d92f04dd006f7fa722,2014,do-not-scale,penalized_logreg,none,drop-non-german,0.6602263702330144,0.9123509084828894,1.2131312005350574,0.9116862110796604,0.9360017964408016,0.9478519319102944,0.9163934426229507
62419c3a35dc86beac67a9b06c2686b7,2014,scale,elasticnet,none,keep-all,0.6726275500264847,0.912395496600156,1.1204213577081708,0.9118749157568404,0.9110761803177456,0.9261460866432496,0.886140089418778
a5155b5c9f58478611a3b78679bb7631,2014,do-not-scale,gbm,age,keep-all,0.6809489646759914,0.9106900011147028,1.113142347564374,0.9110392236150424,0.9083253803402008,0.9233540484553724,0.8834575260804769
40399500eb84bd5cc8f385349267c749,2014,do-not-scale,rf,nationality,keep-all,0.6599999999999999,0.9166871028870806,1.144465499944265,0.9174012670171182,0.9151181721214844,0.9282175988471584,0.8934426229508197
27ac0a3bcc40d3eec65c6d79df15b665,5k,do-not-scale,penalized_logreg,nationality,drop-non-german,0.6763762174000252,0.9124400847174228,1.2162189276557798,0.913195848497102,0.9406051759950598,0.9492929838782312,0.9262295081967212
4736012eb6abad2241b68cf0f7fb533a,2014,scale,gbm,age,drop-non-german,0.685187584553103,0.911470293166871,1.1151599598706945,0.9115783798355572,0.9061359681131758,0.9229037197153922,0.8783904619970194
