universe_id,universe_training_year,universe_training_size,universe_scale,universe_model,universe_exclude_features,universe_exclude_subgroups,q_hat,coverage,avg_size,cov_frau1,cov_nongerman,cov_nongerman_male,cov_nongerman_female
2fcad5174c64af08b2115eae9df6b0be,2014,25k,do-not-scale,gbm,nationality,keep-all,0.6808920333125817,0.9106119719094862,1.1108906476424032,0.9124140719773556,0.9102902374670184,0.9250652976672972,0.8858420268256334
4cc8c81eff71d8c6e8bc54b89116759b,2014,1k,do-not-scale,logreg,nationality,keep-all,0.6905529840047056,0.9093523575967004,1.2223832348679078,0.9071303410163096,0.930949306686128,0.9443393677384492,0.9087928464977644
71a24f2c303fb5172543a54fa0509ed8,2014,25k,scale,gbm,nationality,drop-non-german,0.6870635074084186,0.910756883290603,1.1118827332515884,0.911713168890686,0.9117498456183686,0.9260560208952536,0.8880774962742176
b099f47114c8c74041df535d2f7b31b6,2010_14,1k,do-not-scale,penalized_logreg,nationality-sex,drop-non-german,0.6878855715364998,0.9121056738379222,1.239293278341322,0.912980186008896,0.9376298209173076,0.949202918130235,0.9184798807749628
823b617c000cf636f6bf1bed0ad41bcf,2014,1k,do-not-scale,gbm,nationality-sex,drop-non-german,0.7590497701371088,0.9090959759224166,1.159246460818192,0.9076155816147728,0.9077639925896815,0.9233540484553724,0.8819672131147541
b3e5ff1ac7f4a690812ff2b6e3865102,2010_14,25k,scale,logreg,none,drop-non-german,0.6594676984826767,0.9101326496488684,1.1249804926986957,0.9079929909691332,0.9102340986919666,0.927136809871206,0.8822652757078987
f68909a6592bb8d2b4feff40a95ece34,2012_14,5k,do-not-scale,elasticnet,age,keep-all,0.676702700892542,0.9121502619551888,1.2785419685653774,0.9084243159455452,0.9641834615168696,0.973250472845177,0.9491803278688524
bdeb970ee3d39ee00fa687752b9924d5,2014,5k,scale,gbm,none,keep-all,0.730476387399489,0.909976591238435,1.1260283134544644,0.9065103113627172,0.9110200415426936,0.927136809871206,0.8843517138599106
4116f1697dbc7e6e489e663c66dfbb1a,2014,1k,do-not-scale,penalized_logreg,age,drop-non-german,0.6751996986160533,0.910333296176569,1.2803254932560473,0.9098530799299096,0.9569415595351708,0.9651445555255336,0.9433681073025336
d0aecbe37c1b1e689aaad8e4bb8e8e8d,2010_14,25k,do-not-scale,elasticnet,sex,drop-non-german,0.669988320267074,0.9139114925872256,1.2485899007914392,0.912548861032484,0.9601414697131307,0.9674862649734306,0.9479880774962742
9d9e92e2058a6725ff20c27422127abf,2012_14,5k,scale,elasticnet,sex,keep-all,0.6853915402454784,0.9111916174339538,1.1368186378330174,0.9082895268904164,0.913041037444563,0.9283076645951543,0.887779433681073
6bc94fa78ecd687485a543dd015c5ea0,2014,5k,do-not-scale,logreg,sex,keep-all,0.6781420765700201,0.9116597926652548,1.2057295730687771,0.9090982612211888,0.9296581148599338,0.9446095649824372,0.9049180327868852
cc3c0d725cb2809bd122607542c4eaaf,2012_14,25k,scale,elasticnet,nationality,keep-all,0.6639079263402324,0.9115929104893544,1.1248355813175788,0.909610459630678,0.910570931342278,0.926956678375214,0.8834575260804769
2e69c14e2cb12198272b131466ca8c37,2014,25k,scale,gbm,nationality,keep-all,0.6808046259109541,0.9105896778508528,1.1107791773492364,0.9124140719773556,0.9102340986919666,0.9249752319193012,0.8858420268256334
ed9ac182deb9ca3db44564e3c4b4d7d5,2014,25k,do-not-scale,logreg,sex,drop-non-german,0.6672440696578583,0.9130977594471074,1.2240552892654109,0.912252325111201,0.9407174535451636,0.95136449608214,0.9230998509687034
83aad6861c8382ef57c243336ba06236,2012_14,25k,do-not-scale,gbm,age,keep-all,0.67543722358496,0.9116374986066214,1.122227176457474,0.9110122658040168,0.9068096334137988,0.9242547059353328,0.8779433681073026
f9fd3bf6fade56fac28c3a082572cc9f,2010_14,25k,scale,logreg,none,keep-all,0.6601358943229978,0.9105227956749526,1.1258388139560809,0.9092330502763176,0.913041037444563,0.9291182563271188,0.8864381520119226
100a0dd512f2da5bcc2c30a16f9e78a8,2012_14,25k,scale,rf,nationality,keep-all,0.6599999999999999,0.9162635157730464,1.144922528146249,0.9155681358673676,0.9108516252175376,0.9235341799513644,0.889865871833085
a31636c44c50ff74364fe70fa0299daf,2012_14,1k,scale,elasticnet,sex,drop-non-german,0.7733047731676986,0.91093523575967,1.2270315460929662,0.9070225097722064,0.9196092741256384,0.9310997027830316,0.9005961251862892
e74773c58ebb3078ecdc01c49496d978,2010_14,5k,do-not-scale,rf,age,keep-all,0.6799999999999999,0.9153383123397616,1.153650652101215,0.9117670845127376,0.9111884578678492,0.9255156264072774,0.8874813710879285
7f39ef5a5ec5b613bff31e35ea9a259f,2014,25k,do-not-scale,penalized_logreg,age,keep-all,0.6509375410538707,0.9130977594471074,1.252903801136997,0.913088017252999,0.963116824790883,0.9686571196973792,0.9539493293591654
c0c130c56e553f9db6d726eec4cdfeae,2010_14,5k,do-not-scale,elasticnet,none,drop-non-german,0.693369370259609,0.914000668821759,1.2905696131980826,0.914274160938132,0.9707516981979452,0.9768531027650184,0.960655737704918
6f92be91707bbec5e4709c0aa53f954a,2010_14,25k,scale,gbm,age,drop-non-german,0.6862361458986862,0.911648645635938,1.121513766581206,0.909179134654266,0.9063043844383316,0.9240745744393408,0.8769001490312965
32f86c5a0c523893b21b99f8da4df8bb,2014,25k,do-not-scale,penalized_logreg,none,drop-non-german,0.6668220838581789,0.9127299074796568,1.2226396165421916,0.9114435907804286,0.9416718127210464,0.9526254165540844,0.9235469448584204
02ddeec67932ec5ce4cb2ecc20db26ba,2010_14,25k,do-not-scale,penalized_logreg,nationality-sex,drop-non-german,0.6699824108465271,0.9113699699030208,1.2124846728346896,0.9106078986386306,0.9354965474653344,0.9479419976582906,0.914903129657228
3f6f738e9c7a9cb52cd7a391eeda10b8,2014,1k,do-not-scale,logreg,age,drop-non-german,0.6777010487368205,0.9103778842938356,1.285074127744956,0.91023048928427,0.9571099758603268,0.9652346212735295,0.943666169895678
621e12d5accc50ee57a82fe038d6e66d,2012_14,1k,do-not-scale,elasticnet,nationality-sex,keep-all,0.6843463023699319,0.9128859658900904,1.3069557462936128,0.9113357595363256,0.969460506371751,0.9773034315049988,0.9564828614008942
4e5a4090f0e3743918081ff2135a8e9d,2014,1k,scale,logreg,sex,drop-non-german,0.8362031818429408,0.9077360383457808,1.2642849180693343,0.9052702520555332,0.912255094593836,0.926956678375214,0.8879284649776453
ea56435f7c621a1c85d31b37a1288a5a,2010_14,5k,do-not-scale,gbm,sex,keep-all,0.685011825312699,0.9108126184371864,1.1308995652658569,0.9106078986386306,0.9115814292932128,0.9254255606592812,0.8886736214605067
2eefcf6c000a0caf3ee41c4e226f1f38,2010_14,5k,do-not-scale,gbm,age,keep-all,0.7085321405726477,0.9113030877271208,1.144610411325382,0.909826122118884,0.9100656823668108,0.924614968927317,0.8859910581222057
962f6685fe929cefb960c749fa9cee1c,2012_14,25k,do-not-scale,penalized_logreg,age,keep-all,0.6553659973469371,0.9129751421246238,1.251800245234645,0.9131419328750504,0.9625554370403636,0.968386922453391,0.9529061102831594
5dd0fe9e58dceb33afb14455e4931508,2010_14,1k,do-not-scale,elasticnet,none,drop-non-german,0.6957716008798907,0.9131200535057408,1.3289042470181696,0.9127645235206902,0.972548138999607,0.9796451409528956,0.9608047690014904
5d97f67b3d9e412cb72594226c854b4f,2014,25k,do-not-scale,rf,age,keep-all,0.6699999999999999,0.9150039014602608,1.1443428826217812,0.9146515702924922,0.9129287598944592,0.9264162838872376,0.8906110283159463
dd3e24d79bb0c4e309444f5387e85544,2010_14,1k,do-not-scale,gbm,age,keep-all,0.7634494078687173,0.9112696466391706,1.1946828670159402,0.9093678393314464,0.9060798293381238,0.9237143114473566,0.8769001490312965
8d14c5244c45b987a3f29b54271762ed,2012_14,5k,do-not-scale,rf,nationality-sex,keep-all,0.6799999999999999,0.9145468732582768,1.149738044811058,0.9097452486858068,0.9068096334137988,0.9240745744393408,0.8782414307004471
c91e5249afd0b969184da7c6ba766422,2012_14,25k,scale,elasticnet,none,drop-non-german,0.6623292111392688,0.9111693233753204,1.1248913164641623,0.9083704003234936,0.9095604333913434,0.9262361523912456,0.8819672131147541
d61d63412751415cfb4314cfc19a0536,2010_14,5k,scale,penalized_logreg,nationality-sex,drop-non-german,0.6792709994653193,0.9106342659681196,1.1446995875599153,0.9096913330637552,0.9127042047942514,0.9264162838872376,0.8900149031296573
c2bb59cfada70f73cca271f17d37baa8,2012_14,5k,do-not-scale,rf,none,drop-non-german,0.6799999999999999,0.9133764351800244,1.146951287481886,0.9073729613155412,0.9096165721663954,0.9306493740430516,0.8748137108792846
c9e0e652569944a433260fe1504313c7,2012_14,25k,scale,gbm,none,keep-all,0.6602434923768814,0.9117824099877384,1.1158733697469625,0.9134654266073596,0.9084376578903048,0.9250652976672972,0.8809239940387481
586b83af98d6eb18fb7c0460f21de287,2014,25k,do-not-scale,elasticnet,age,keep-all,0.6562581887236825,0.9133095530041244,1.2703489020176124,0.9122792829222268,0.9650816819177006,0.9724398811132128,0.9529061102831594
3793c702427aed0ec990f437d7559484,2014,5k,scale,penalized_logreg,nationality-sex,drop-non-german,0.6898367855113439,0.9106231189388028,1.1355813175788652,0.9093139237093948,0.907539437489474,0.9253354949112852,0.8780923994038748
95954d28a76cfd12e5170726bcf83cc1,2014,25k,do-not-scale,penalized_logreg,sex,keep-all,0.6847515656689096,0.911826998105005,1.1988407089510646,0.9101496158511928,0.9285353393588952,0.9426281185265244,0.9052160953800298
8c7c3708bbd9ec93664ee76da92590da,2014,5k,do-not-scale,penalized_logreg,none,drop-non-german,0.6703877567272596,0.9113030877271208,1.218704715193401,0.9086399784337512,0.9370122943917364,0.9494731153742232,0.9163934426229507
a3c4f374e40cb6e6229694b28399a590,2014,1k,scale,penalized_logreg,sex,drop-non-german,0.7635237675279908,0.9084940363393156,1.2126295842158066,0.904434559913735,0.9051254701622412,0.9237143114473566,0.8743666169895679
d1d59f1a42d6cc0b6b3a6cf134f61917,2012_14,1k,do-not-scale,rf,age,drop-non-german,0.6699999999999999,0.9140452569390256,1.182510311002118,0.9145167812373636,0.9078201313647336,0.9160587228676934,0.8941877794336811
0500c40bfc3035b9ca897afe93e0c0e9,2010_14,1k,do-not-scale,elasticnet,nationality,drop-non-german,0.6957727321617596,0.9131200535057408,1.3289042470181696,0.9127645235206902,0.972548138999607,0.9796451409528956,0.9608047690014904
e54a94e1b6c2a95acfca8cfde960b13e,2012_14,5k,do-not-scale,logreg,none,keep-all,0.6820299657210753,0.9118604391929552,1.2077137442871475,0.908235611268365,0.9316229719867511,0.9449698279744212,0.909538002980626
e47fc9131ed27324c51f3680492c9ed2,2012_14,5k,scale,logreg,nationality,keep-all,0.686006077134778,0.9108126184371864,1.137197636829785,0.9055398301657904,0.910739347667434,0.9286679275871386,0.8810730253353204
5ed6915b873bdb5587ed906a81b5bdfa,2012_14,1k,scale,elasticnet,sex,keep-all,0.7692027219997498,0.9087838591015496,1.2157507524244788,0.9044884755357864,0.913714702745186,0.9297487165630912,0.8871833084947839
0e340f5ab9fdb4d3eede06d942e2d7c1,2014,1k,scale,gbm,age,keep-all,0.7414626505952805,0.909508416007134,1.158677962323041,0.9061059441973311,0.9049009150620332,0.9232639827073764,0.87451564828614
bb87920f992d330d24515c09027c3b3b,2014,5k,do-not-scale,elasticnet,sex,drop-non-german,0.638481557339463,0.9118827332515884,1.2659904135547877,0.9084782315675968,0.9614888003143772,0.97090876339728,0.9459016393442624
556d41cbb501064ca179d9e97915e59a,2012_14,1k,do-not-scale,rf,nationality,drop-non-german,0.6699999999999999,0.915706164307212,1.1831345446438524,0.9138158781506942,0.9139392578453938,0.9260560208952536,0.8938897168405365
a48200029ecfd3448963afd8926a774f,2012_14,1k,scale,logreg,none,drop-non-german,0.8245883956070947,0.9099320031211682,1.2758332404414223,0.9006065507480793,0.921630270027508,0.9400162118346392,0.8912071535022354
7bfdbcd53a6747f681f3ee3b3c820ce2,2012_14,1k,do-not-scale,penalized_logreg,age,keep-all,0.6822078903456242,0.9130643183591572,1.2597146360494929,0.9115783798355572,0.9617133554145848,0.9680266594614068,0.9512667660208644
bb6b82ee7c16902389cf5c84b4d59529,2014,1k,scale,elasticnet,sex,keep-all,0.7749673416641049,0.9068331289711292,1.223932671942927,0.9054319989216876,0.9095604333913434,0.9256957579032694,0.8828614008941877
7751cc1fc37583662872acc321b2c017,2012_14,25k,scale,elasticnet,nationality-sex,keep-all,0.6645837778216448,0.9118047040463716,1.1251922862557129,0.9111470548591456,0.9104025150171224,0.9259659551472575,0.8846497764530551
1b0d4b8b1d892313722fa133a90f4063,2010_14,25k,do-not-scale,logreg,sex,drop-non-german,0.6734194548559506,0.9110021179355702,1.2124512317467395,0.9105539830165792,0.9361702127659576,0.9476718004143024,0.9171385991058122
b3024549e48c94277f35a7f3f5508409,2014,1k,do-not-scale,elasticnet,age,keep-all,0.6339336340875108,0.9119496154274884,1.281540519451566,0.9095565440086264,0.9650816819177006,0.9728902098531929,0.952160953800298
2fb2a4f6834c6c999e46bae5049e6316,2010_14,25k,scale,gbm,age,keep-all,0.6862858436255042,0.9116597926652548,1.1219485007245569,0.9096913330637552,0.9077078538146298,0.9243447716833288,0.8801788375558868
af0ff4776475099553bbe1155e47183d,2014,5k,scale,logreg,nationality,keep-all,0.6851717109856603,0.9102775610299856,1.1346561141455802,0.9078042862919532,0.9093358782911356,0.9283076645951543,0.8779433681073026
e3246177ef156a09b762b7e1b5fd95eb,2014,5k,scale,penalized_logreg,nationality-sex,keep-all,0.6834871028962519,0.9105227956749526,1.1329060305428604,0.9097722064968324,0.9095042946162916,0.9264162838872376,0.8815201192250373
3a073b7f160ab2083cf355df6dee78e2,2010_14,5k,scale,logreg,nationality,drop-non-german,0.6851458763839173,0.9104893545870024,1.1481105785308214,0.9081816956463136,0.9126480660191996,0.9280374673511664,0.8871833084947839
3d3bd1871ab75542924cd062df79e140,2012_14,5k,do-not-scale,gbm,sex,keep-all,0.6914183730927093,0.9095418570950842,1.123408761565043,0.905189378622456,0.9070903272890586,0.9243447716833288,0.8785394932935916
eccb431de479919218ccaf82ad151388,2010_14,5k,do-not-scale,penalized_logreg,age,drop-non-german,0.6704871200817095,0.9138669044699588,1.2552112362055512,0.914355034371209,0.9651378206927524,0.9695577771773396,0.9578241430700448
233c718d08c37e1a20645a8b5b6abd0a,2012_14,1k,scale,gbm,sex,keep-all,0.7608501654350196,0.9098539739159514,1.173570393490135,0.9069416363391292,0.9092236007410318,0.9262361523912456,0.8810730253353204
17043e959b64585628a5578bd40196a6,2012_14,1k,scale,rf,sex,drop-non-german,0.6699999999999999,0.9161074573626128,1.1801471407869804,0.9172664779619896,0.9128726211194071,0.924614968927317,0.8934426229508197
5d9b74bd734d2ac9872ce3b2ecc560f0,2012_14,5k,do-not-scale,penalized_logreg,age,drop-non-german,0.6547434199033513,0.9126741723330732,1.2484004012930554,0.9113088017253,0.9611519676640656,0.9674862649734306,0.9506706408345752
ef0b5702ea097f4599214d88d43eb321,2014,25k,do-not-scale,penalized_logreg,age,drop-non-german,0.6427170180308777,0.913142347564374,1.2499944264853418,0.9130341016309476,0.9612642452141694,0.9676663964694228,0.9506706408345752
499dc4f2e7da7317b0a451883970c5ce,2014,5k,scale,penalized_logreg,age,keep-all,0.6916322471946208,0.9106008248801696,1.135157730464831,0.9074807925596442,0.9082131027900971,0.92704674412321,0.8770491803278688
f9f4fa0eb4b291ceef0e42a7c59e10dd,2012_14,25k,do-not-scale,rf,sex,drop-non-german,0.6599999999999999,0.9165421915059636,1.1476424032995207,0.9167273217414746,0.909055184415876,0.9242547059353328,0.8839046199701938
6f72534b780637afea995a024bcfa3db,2010_14,1k,do-not-scale,gbm,nationality-sex,keep-all,0.7540425249653937,0.910333296176569,1.1833017500836027,0.9092330502763176,0.9089429068657722,0.9254255606592812,0.8816691505216095
42fee9c15aefad150ea1c2fbf32f2bce,2010_14,5k,scale,elasticnet,none,drop-non-german,0.6810279537412287,0.9107011481440196,1.146527700367852,0.9085321471896484,0.913658563970134,0.9289381248311268,0.8883755588673622
1b4cff13c56c03e6773865fed27eca93,2012_14,25k,do-not-scale,rf,age,drop-non-german,0.6599999999999999,0.912183703043139,1.1402742169211906,0.914462865615312,0.8959748498287767,0.9037197153922364,0.8831594634873323
62e1fcb439c1c02567cfa73e0b3af2d9,2010_14,1k,do-not-scale,logreg,nationality-sex,drop-non-german,0.6966447233918722,0.9120499386913388,1.244209118269981,0.9119018735678665,0.9378543760175152,0.9499234441142034,0.9178837555886736
5079a83d505f32beb07cb32cf96c76b3,2010_14,5k,do-not-scale,rf,sex,drop-non-german,0.6599999999999999,0.9133318470627578,1.1468063761007692,0.9118210001347892,0.9048447762869816,0.9191209582995586,0.8812220566318927
e4e5a1ded77c672a5d902c820d00c571,2012_14,25k,do-not-scale,rf,nationality,keep-all,0.6599999999999999,0.916029428157396,1.1444432058856315,0.9155950936783932,0.9100095435917588,0.922363325227416,0.8895678092399404
add91b5695ead62650d0d7315ae20b81,2010_14,1k,do-not-scale,gbm,nationality-sex,drop-non-german,0.7789081050436404,0.9077917734923644,1.1968453907033776,0.9063216066855372,0.90596755178802,0.9235341799513644,0.8769001490312965
b4ec29d3658fcdd37bd9e25929fd97d1,2010_14,5k,scale,logreg,nationality-sex,keep-all,0.6800537271214755,0.910723442202653,1.1453684093189165,0.9093139237093948,0.9111323190927972,0.9267765468792218,0.8852459016393442
a5fcc88d1db4287d184a6ceb9cce536a,2014,5k,do-not-scale,elasticnet,sex,keep-all,0.6465577917876935,0.9119607624568052,1.2632816854308326,0.9079660331581076,0.9603098860382866,0.9705485004052958,0.9433681073025336
e795a561e705f222c01660accc645cd5,2010_14,1k,scale,logreg,nationality-sex,drop-non-german,0.7847035053200032,0.9090290937465164,1.2321034444320589,0.9076694972368244,0.9118059843934204,0.9276772043591822,0.8855439642324888
9df65e030cd7b86125f0f975f7807877,2014,25k,do-not-scale,gbm,age,keep-all,0.688902768858837,0.909865120945268,1.114814401961877,0.9103113627173474,0.9087744905406164,0.9241646401873368,0.8833084947839046
ecd294a684e588b7d9fbc317eaff0342,2010_14,1k,scale,penalized_logreg,nationality-sex,drop-non-german,0.7332571969987265,0.910511648645636,1.180938579868465,0.9095295861976008,0.9117498456183686,0.927226875619202,0.886140089418778
0fc08b6b83a60b86fb6c32ba6903502e,2010_14,5k,do-not-scale,gbm,nationality-sex,keep-all,0.6828491892277091,0.911113588228737,1.13273882510311,0.9113896751583772,0.9110761803177456,0.9256957579032694,0.8868852459016393
fa9954f88f89ea0503584a825810f34f,2014,1k,do-not-scale,rf,age,keep-all,0.6799999999999999,0.913075465388474,1.148099431501505,0.9071572988273352,0.9078762701397856,0.9258758893992616,0.8780923994038748
4c9c75cd8ecf40dad91ddd2b96851cb3,2014,25k,scale,penalized_logreg,none,keep-all,0.6760494330152901,0.9124958198640064,1.1255266971352134,0.911200970481197,0.9126480660191996,0.9279474016031704,0.8873323397913562
04b90f054e33cda6fbe323f9cf27aac1,2014,25k,scale,penalized_logreg,nationality,drop-non-german,0.6760209938410033,0.91271876045034,1.1255489911938468,0.9119018735678665,0.9120866782686802,0.9276772043591822,0.8862891207153503
29991b0e7c7d7bef6db8950de5502600,2010_14,5k,scale,logreg,nationality,keep-all,0.6809786821503879,0.91090179467172,1.146817523130086,0.9087478096778542,0.9117498456183686,0.9283977303431504,0.8842026825633383
2f3fa3502cc024b67f76376a81dc38f0,2014,5k,do-not-scale,gbm,sex,keep-all,0.7208205283413383,0.9123174673949392,1.133340764686211,0.9092060924652918,0.9112445966429013,0.927136809871206,0.8849478390461997
1ed95d782de6a7539f6245172a7722f6,2014,1k,do-not-scale,elasticnet,sex,keep-all,0.634644381737903,0.9119607624568052,1.280336640285364,0.9096913330637552,0.964744849267389,0.9727100783572008,0.9515648286140088
02a4110f0d94fa073e6c9651bf1c622f,2014,5k,do-not-scale,rf,nationality,drop-non-german,0.6599999999999999,0.9141678742615094,1.142893768810612,0.9125219032214584,0.9110761803177456,0.9264162838872376,0.8856929955290611
661e5489b880951e6c3c5bf8a49bde32,2010_14,1k,do-not-scale,gbm,nationality,drop-non-german,0.7770556987077274,0.9090736818637832,1.1983390926318136,0.9076155816147728,0.9077639925896815,0.9236242456993604,0.8815201192250373
177631b95d2849dfdfd17d06cd39b292,2012_14,5k,do-not-scale,rf,sex,keep-all,0.6799999999999999,0.9144465499944264,1.1484672834689555,0.9094217549534978,0.9078201313647336,0.9255156264072774,0.8785394932935916
ae345e409b07a31bf75d50daaac6133b,2010_14,5k,do-not-scale,logreg,sex,drop-non-german,0.6696127534846553,0.9123732025415228,1.2146583435514435,0.91257581884351,0.9379666535676192,0.9475817346663064,0.9220566318926976
f9cbb778a69bc03edbdd3a1dadd37de4,2012_14,5k,scale,gbm,nationality,keep-all,0.6917494838133518,0.9095530041244008,1.123475643740943,0.9052432942445072,0.9070903272890586,0.9241646401873368,0.8788375558867362
091cc672aa6c4a617a9719e2e653fdd5,2010_14,5k,do-not-scale,logreg,none,drop-non-german,0.6724599741594133,0.9129194069780404,1.221513766581206,0.9134384687963336,0.9424016167967216,0.951544627578132,0.9272727272727272
d1e8ea61dbebd665f4d53e0263e32fe1,2012_14,25k,do-not-scale,penalized_logreg,nationality,keep-all,0.6827405380735201,0.9113699699030208,1.2010143796678183,0.9105809408276048,0.92954583730983,0.9424479870305325,0.9081967213114754
1ad98b4e03cb337821ca62ac5fa740b4,2014,5k,do-not-scale,penalized_logreg,none,keep-all,0.677090379361889,0.911971909486122,1.198684650540631,0.9095835018196522,0.9259529557065064,0.941727461046564,0.8998509687034277
eacfa6f5129ff75cedd887b18eb9c24c,2010_14,5k,scale,gbm,sex,keep-all,0.6850738445123488,0.9108237654665032,1.13092185932449,0.9106078986386306,0.9115814292932128,0.9254255606592812,0.8886736214605067
616b0cf572a2e986c1ac91d47f0fe181,2010_14,25k,scale,rf,sex,drop-non-german,0.65,0.9139783747631256,1.1392821313120054,0.913303679741205,0.9084937966653568,0.9231739169593804,0.8842026825633383
1ea6288425370dde7fef0a29257557cd,2010_14,25k,scale,elasticnet,none,keep-all,0.6601257828794769,0.9105673837922194,1.1255935793111136,0.9093408815204206,0.9131533149946668,0.9291182563271188,0.886736214605067
d4ba8cc8a6ad2ccd08b77af4186b961c,2012_14,5k,scale,penalized_logreg,nationality-sex,drop-non-german,0.6917211943022018,0.911258499609854,1.135157730464831,0.9078851597250304,0.9073148823892664,0.9253354949112852,0.8774962742175857
17e20773a071e994f84edaa7c75d4d41,2014,25k,do-not-scale,penalized_logreg,sex,drop-non-german,0.6687036644351972,0.9128302307435068,1.220800356704938,0.9118210001347892,0.938977151518554,0.9502837071061876,0.92026825633383
b0fd15aefa1b8c021c3bbec5a38e2467,2012_14,1k,do-not-scale,logreg,age,keep-all,0.6813387850025742,0.9131312005350574,1.2600156058410434,0.9116592532686346,0.9618256329646888,0.9684769882013872,0.9508196721311476
bb5ffbc14595629263e25f89a43b1115,2014,1k,scale,rf,sex,keep-all,0.6699999999999999,0.9134879054731914,1.1459257607847508,0.9091252190322144,0.9095604333913434,0.9253354949112852,0.8834575260804769
5e6d09a2d94a76f6f5c24c8d811339d0,2010_14,1k,scale,penalized_logreg,sex,drop-non-german,0.7332571969985772,0.910511648645636,1.180938579868465,0.9095295861976008,0.9117498456183686,0.927226875619202,0.886140089418778
67d4a4c071a48d40ebd59558fbd9e576,2012_14,1k,scale,logreg,nationality,drop-non-german,0.8245883955967998,0.9099320031211682,1.2758332404414223,0.9006065507480793,0.921630270027508,0.9400162118346392,0.8912071535022354
91f2864b0db27dcc8b37ade60292a113,2014,5k,scale,gbm,none,drop-non-german,0.6891474018396762,0.9099988852970684,1.1206777393824543,0.9086130206227254,0.9087744905406164,0.924614968927317,0.8825633383010432
6cb060b1c39071d4e1a29dafeceb7dbf,2012_14,5k,do-not-scale,penalized_logreg,nationality-sex,keep-all,0.6868981726748601,0.9117489688997882,1.21453572622896,0.90750775037067,0.9312861393364396,0.9459605512023778,0.9070044709388972
91dc5b169cf89c25849c60a1750704e7,2010_14,5k,do-not-scale,elasticnet,sex,keep-all,0.7018194512660552,0.9135993757663584,1.289867350351131,0.9138967515837714,0.9699657553472184,0.9764027740250384,0.9593144560357676
c6ad0023211bb7a75eb00746f12519e5,2010_14,25k,scale,logreg,nationality-sex,drop-non-german,0.6596793236665499,0.9100657674729684,1.1248021402296289,0.909502628386575,0.9100656823668108,0.9256957579032694,0.8842026825633383
1a4a97575f597b093ce5fc2881b198ee,2010_14,5k,do-not-scale,logreg,nationality,drop-non-german,0.6763762174000252,0.9124400847174228,1.2162189276557798,0.913195848497102,0.9406051759950598,0.9492929838782312,0.9262295081967212
ad53704efca9b1255a297948e5df36d1,2014,25k,scale,logreg,none,drop-non-german,0.6756774808425591,0.9126964663917068,1.1257830788094974,0.911713168890686,0.9123673721439398,0.9277672701071782,0.8868852459016393
10241e2664d0ee856f663186d67596d5,2010_14,1k,do-not-scale,logreg,age,drop-non-german,0.6745145655171005,0.913253817857541,1.274272656337086,0.9141124140719774,0.9627238533655196,0.9688372511933712,0.952608047690015
669d114df9ba63ffb1e3e62ad7fb5528,2012_14,1k,do-not-scale,rf,age,keep-all,0.6799999999999999,0.9140898450562924,1.1499498383680749,0.9114166329694028,0.9081008252399932,0.9253354949112852,0.8795827123695976
c3102e683f11cc34604ac4ce8d0ea199,2010_14,5k,scale,elasticnet,sex,drop-non-german,0.6809576398770542,0.9106677070560696,1.146137554341768,0.9098800377409354,0.913770841520238,0.92704674412321,0.8918032786885246
5977f41926dd718ec10bd837828d3a0a,2014,1k,do-not-scale,logreg,nationality-sex,drop-non-german,0.698490205666948,0.9086835358376992,1.2486344889087058,0.9080469065911848,0.9398753719193848,0.9507340358461676,0.9219076005961252
903f1e0df51ccf70496183a0b146ddb1,2010_14,25k,scale,penalized_logreg,nationality-sex,drop-non-german,0.6597715032489172,0.910154943707502,1.1245011704380783,0.9097991643078582,0.9101218211418628,0.9257858236512654,0.8842026825633383
a541d4d23c4306edffaf40219d084d44,2010_14,25k,do-not-scale,elasticnet,nationality,drop-non-german,0.6700271223530216,0.9138891985285922,1.248601047820756,0.9125219032214584,0.9600853309380788,0.9674862649734306,0.947839046199702
321423a4bf285e2fdcdeaaff65aff2b9,2010_14,5k,do-not-scale,elasticnet,nationality-sex,keep-all,0.7018212751883822,0.9135993757663584,1.2898562033218148,0.9138967515837714,0.9699657553472184,0.9764027740250384,0.9593144560357676
90b818109f28d5e8abde01aaec0ada01,2010_14,5k,scale,penalized_logreg,none,keep-all,0.6778311414973075,0.9116597926652548,1.146382788986735,0.9092060924652918,0.9110761803177456,0.9274970728631902,0.8839046199701938
d03d8713fe2b99cd5beb275da1751339,2014,25k,scale,logreg,sex,drop-non-german,0.6756897616568349,0.9126072901571732,1.1255266971352134,0.9126566922765872,0.912198955818784,0.926956678375214,0.887779433681073
00be8089a5dd7cda46dbbdaace646ed4,2014,1k,do-not-scale,rf,nationality-sex,drop-non-german,0.6699999999999999,0.9135770817077248,1.1464719652212685,0.9092060924652918,0.9081569640150452,0.9263262181392417,0.8780923994038748
cb48fb75f59d68ed871625f69d125678,2012_14,1k,scale,penalized_logreg,sex,keep-all,0.7508387796006593,0.909831679857318,1.1952290714524578,0.9058902817091252,0.9133778700948744,0.929478519319103,0.886736214605067
c6abdb9abf526251784da5467a095f59,2014,1k,do-not-scale,gbm,age,keep-all,0.7416015954303512,0.9095307100657676,1.1586556682644076,0.9061598598193826,0.9049570538370852,0.9232639827073764,0.8746646795827123
6e7f71e16937cd17e1355f7e53ad3592,2014,1k,scale,elasticnet,sex,drop-non-german,0.800979663300984,0.9072455690558466,1.238758220934121,0.904003234937323,0.9056307191377084,0.9238944429433488,0.8754098360655738
